53 21
99 66
82 31
70 38
31 25
87 61
63 46
72 42
59 10
51 39
62 6
70 32
95 31
93 85
82 4
74 7
89 40
89 88
34 1
79 62
84 37
62 60
9 1
97 55
83 7
65 48
79 13
50 21
99 42
67 36
77 10
29 25
97 35
86 22
65 4
16 13
74 43
31 27
31 11
67 10
82 17
77 14
91 36
75 70
92 9
74 12
47 37
55 42
91 31
56 5
78 5
89 74
91 49
66 36
71 4
82 44
85 9
91 62
61 24
63 1
92 71
88 20
67 59
34 11
100 51
93 57
43 17
91 69
84 40
80 79
87 10
59 5
21 10
94 24
57 46
98 62
68 13
87 55
65 36
45 5
51 23
44 8
56 13
76 55
74 1
70 36
37 8
99 5
27 16
100 78
40 31
91 44
96 24
64 18
29 10
93 63
78 53
94 80
100 97
91 64
55 35
38 5
29 7
89 11
88 62
62 14
63 45
97 83
41 15
76 8
79 25
68 20
86 82
42 41
60 53
95 87
81 11
100 69
43 1
70 4
94 42
55 6
75 41
44 14
98 10
46 20
86 32
58 23
92 23
23 20
59 41
98 23
87 78
57 16
79 56
81 66
79 57
73 71
83 24
74 2
53 49
73 42
15 13
69 35
96 57
93 38
17 7
95 46
78 30
46 23
69 10
39 6
86 43
47 11
85 52
93 8
63 2
94 64
59 50
82 19
65 20
54 34
79 43
86 69
73 3
98 88
72 12
54 25
53 42
32 8
76 26
89 27
12 8
56 14
68 16
17 16
65 60
60 6
72 70
71 69
78 39
61 29
96 85
73 59
90 58
67 17
33 27
89 64
94 47
13 4
85 43
94 14
87 44
100 14
77 69
36 35
59 51
36 10
74 14
74 10
90 49
71 63
76 69
89 51
92 87
55 10
81 32
71 22
91 61
79 8
20 11
55 2
98 45
75 1
41 14
36 19
53 36
84 53
79 36
75 4
100 60
13 7
59 26
97 7
73 46
48 21
92 51
89 77
97 16
70 30
93 61
99 11
38 35
87 84
81 38
49 35
87 62
62 31
54 4
6 5
44 18
57 18
68 61
82 11
43 21
77 4
72 60
56 35
18 8
72 8
24 1
92 39
91 75
31 10
77 43
99 31
78 56
83 11
65 22
96 23
97 23
96 10
27 4
86 84
87 24
74 35
64 44
30 26
90 69
32 30
67 20
30 4
53 6
45 31
47 44
15 14
21 18
91 76
99 37
15 12
45 22
52 51
78 71
63 36
23 14
92 78
92 64
69 49
46 12
74 13
84 43
39 36
74 44
67 30
90 88
49 45
74 27
90 21
96 92
63 41
98 78
84 83
30 9
42 8
64 57
5 2
64 2
70 33
88 32
84 46
47 9
69 7
31 18
61 33
93 32
73 50
99 27
97 71
81 25
40 35
76 4
73 16
64 58
35 18
62 24
58 5
71 36
79 76
73 4
49 32
54 19
58 20
55 41
21 4
46 17
10 8
83 58
99 72
68 54
99 80
99 20
97 8
86 27
69 41
65 64
92 33
97 77
72 24
63 8
11 7
38 10
26 14
77 57
74 30
84 11
55 38
47 19
35 11
32 19
96 48
91 32
12 11
100 98
88 11
30 8
35 5
100 83
49 9
41 39
75 56
55 49
82 57
56 52
35 16
43 36
88 44
91 19
64 34
70 28
99 39
80 67
53 32
45 39
65 52
29 22
38 12
97 29
87 9
55 1
99 41
62 34
100 30
54 52
91 70
51 35
64 47
91 90
79 33
100 42
80 57
80 15
95 29
62 42
58 1
86 38
91 46
94 44
73 14
49 19
74 36
69 51
87 28
32 6
59 46
29 17
38 15
42 26
57 29
55 5
26 8
69 8
98 42
76 33
64 56
75 6
57 32
87 64
67 2
13 5
89 53
8 3
86 56
82 42
11 3
62 15
85 8
83 1
69 52
57 21
61 58
79 75
42 37
17 3
92 31
57 8
7 5
79 63
21 17
52 16
46 7
35 19
89 85
62 7
18 7
35 12
22 10
50 5
83 13
86 21
92 27
98 51
21 2
79 28
69 27
97 27
54 39
96 3
25 1
61 16
99 60
67 50
91 25
99 4
84 69
51 1
27 14
42 38
52 44
41 34
89 45
91 16
22 6
95 17
81 78
94 10
55 47
47 29
80 49
96 74
93 64
96 1
54 32
51 19
59 31
61 44
92 35
47 3
94 84
50 31
75 25
93 35
98 14
99 13
83 40
50 35
78 42
100 81
90 76
81 37
61 30
72 29
52 19
97 82
89 10
49 10
79 73
9 8
32 10
74 47
84 17
42 9
70 29
91 28
98 27
51 29
95 19
99 97
15 7
60 58
87 40
78 25
58 9
53 40
42 16
28 10
28 11
60 4
42 12
97 94
97 45
30 11
76 71
46 27
50 28
59 2
89 28
92 61
91 84
82 36
94 93
94 35
89 84
78 14
58 34
71 6
68 19
53 16
95 30
37 28
53 26
76 16
82 67
41 3
78 18
100 41
77 71
54 5
64 61
93 72
34 28
86 8
42 36
70 52
51 15
72 51
65 42
49 44
81 76
83 48
56 39
94 8
84 1
30 16
45 2
58 4
75 43
91 57
91 22
34 24
98 36
91 50
63 5
57 3
56 6
100 55
52 6
86 75
96 20
47 36
75 66
92 45
67 58
93 14
38 24
89 41
70 41
82 50
60 26
36 29
97 40
87 6
86 52
44 28
91 73
90 2
71 60
69 64
93 24
78 9
35 7
55 45
50 22
99 17
80 9
99 68
70 51
73 31
48 40
48 3
67 47
93 84
84 14
35 32
48 37
20 6
80 24
37 9
56 43
65 62
97 68
31 29
26 9
56 24
93 16
47 7
100 35
91 13
48 14
93 42
58 39
86 85
77 55
98 95
46 38
96 35
88 76
80 5
38 2
85 45
71 17
66 20
69 44
81 17
48 4
97 61
48 36
68 53
58 51
100 56
59 17
80 44
13 8
41 2
78 33
98 25
39 9
69 33
48 32
59 36
39 1
88 71
69 46
47 24
68 46
86 31
18 2
37 25
62 37
36 30
67 55
29 4
45 30
58 10
94 32
92 26
80 41
94 49
56 45
74 39
54 1
25 7
48 43
79 77
93 33
47 31
66 51
57 45
91 10
83 81
34 9
82 26
40 10
96 29
70 2
60 15
27 11
61 14
65 6
32 16
18 5
61 35
62 49
95 27
68 26
93 67
53 51
87 75
97 86
94 70
82 34
81 34
89 63
62 9
88 24
93 45
87 72
50 38
16 8
92 81
96 34
81 54
90 79
72 6
99 71
22 7
73 57
76 51
96 16
76 44
83 69
88 41
45 9
90 25
6 2
68 17
52 37
25 22
51 6
87 16
64 33
97 81
26 24
71 35
66 31
71 16
91 30
88 36
52 24
39 11
86 49
90 63
51 47
80 74
93 3
39 19
90 35
94 90
90 46
48 39
36 23
79 17
40 6
49 36
81 45
77 66
87 58
58 8
94 81
86 16
24 23
99 63
86 79
61 20
68 24
98 79
99 21
93 90
35 10
45 32
58 46
97 96
74 25
68 30
39 3
85 38
52 2
19 9
89 33
58 2
64 7
29 19
68 58
33 16
74 3
90 12
66 5
50 9
63 32
23 7
84 5
50 2
78 29
57 55
73 72
84 63
66 19
76 24
27 15
66 29
52 30
45 35
63 3
96 84
68 34
72 67
79 9
40 15
22 5
61 9
97 37
95 39
57 38
26 15
60 32
61 53
100 11
61 38
70 17
66 37
88 72
80 30
98 60
41 1
98 97
42 19
93 12
51 5
31 7
52 34
65 35
57 7
54 11
97 84
38 9
23 18
87 36
65 55
98 92
90 42
93 91
65 13
54 12
26 18
85 27
97 24
81 67
88 58
39 22
89 29
57 24
86 74
83 4
87 68
55 34
48 12
92 37
87 69
66 12
31 12
52 8
80 55
54 20
37 1
99 45
68 51
60 29
98 55
45 27
99 34
95 34
59 12
33 15
76 64
97 66
69 24
68 32
72 21
97 3
69 16
56 54
57 52
92 17
73 43
20 9
82 32
84 56
67 29
80 23
100 95
28 1
38 1
95 26
86 33
72 1
54 22
89 14
23 8
92 6
80 38
84 62
61 31
50 29
78 68
52 49
57 40
90 66
88 35
68 5
58 41
95 50
93 25
71 51
69 39
96 69
85 50
91 45
81 40
67 51
83 21
98 66
71 2
78 6
87 81
96 39
92 32
70 58
85 15
42 11
46 43
77 31
73 28
77 62
77 33
100 86
71 23
53 41
66 54
76 70
87 32
71 62
85 16
34 18
67 31
80 25
76 3
92 46
97 31
98 5
90 89
98 53
47 38
28 2
67 42
100 24
62 32
57 5
79 18
52 32
77 49
85 22
45 4
68 6
94 75
21 8
89 48
100 4
39 38
79 69
33 32
87 29
66 14
60 13
55 32
64 38
85 28
95 91
21 12
43 34
93 1
29 12
66 42
85 17
38 23
14 3
83 75
95 68
90 74
34 22
78 69
39 24
66 65
88 14
96 18
28 6
67 23
100 46
80 32
97 19
31 16
32 13
69 32
95 80
92 88
85 19
67 6
50 26
80 59
98 40
61 3
59 13
74 28
37 6
9 2
89 12
79 15
75 39
83 43
48 44
58 19
89 7
97 93
43 31
86 76
33 3
67 11
83 27
64 35
59 22
85 41
100 31
87 73
48 6
85 57
74 33
90 3
56 19
61 39
45 43
73 12
47 16
74 68
89 82
39 25
82 28
66 34
87 57
27 10
87 33
56 27
84 71
91 18
55 50
44 27
76 2
87 31
87 41
81 36
72 55
89 21
80 42
44 20
96 4
89 83
69 53
74 22
17 8
94 12
42 10
78 28
37 26
61 10
75 57
55 9
71 25
100 62
93 5
99 59
39 28
51 37
78 48
39 17
63 9
48 45
72 10
65 23
76 37
48 22
55 11
72 19
74 48
79 78
79 64
12 10
73 70
50 32
54 49
69 40
39 31
52 41
89 80
86 73
39 13
43 5
49 5
22 3
36 4
78 58
93 73
78 55
76 65
62 3
68 3
60 18
58 54
74 54
55 28
76 28
91 87
84 7
93 7
83 62
47 45
29 23
39 32
45 17
16 1
68 49
100 89
41 20
34 4
33 6
97 39
77 11
45 11
82 73
72 25
75 12
83 39
46 39
33 8
43 35
24 5
20 7
13 2
87 50
57 44
32 23
63 47
39 33
24 6
86 24
22 4
95 43
91 85
88 83
48 1
91 3
99 61
60 24
98 29
95 53
58 45
77 38
88 66
100 40
36 5
95 1
75 21
99 26
73 40
37 24
