24 16
98 51
7 1
67 41
99 33
54 31
54 21
97 23
83 60
52 14
53 35
19 6
29 17
9 6
43 19
40 24
91 27
86 31
50 21
76 55
62 33
93 90
97 87
62 38
82 66
81 27
60 56
62 60
77 34
98 59
61 36
34 18
85 41
73 66
38 24
88 38
20 16
71 46
21 17
40 31
79 69
52 16
77 41
51 48
83 50
97 96
66 5
75 9
93 42
89 17
92 60
75 56
84 19
84 6
30 24
96 93
69 14
44 38
25 24
94 93
97 83
36 5
55 50
97 18
51 10
85 81
86 32
64 43
58 23
33 7
98 91
34 16
73 37
65 24
46 14
49 18
41 7
65 18
100 27
69 6
74 53
43 3
90 20
97 63
81 67
99 86
85 57
79 75
65 3
56 5
95 43
29 25
83 41
62 41
74 15
80 79
60 8
90 23
99 73
91 2
74 58
39 30
68 9
19 2
67 51
24 4
73 25
53 14
56 55
79 70
25 10
64 37
62 48
88 23
100 76
65 33
92 49
62 55
97 80
71 6
57 56
10 5
67 17
90 49
66 13
50 12
75 43
85 18
69 43
77 75
54 32
94 40
59 55
42 40
91 58
83 22
97 89
49 3
94 17
52 12
96 63
30 2
100 48
82 46
71 61
59 5
81 45
26 2
77 53
77 13
50 41
79 30
45 44
64 61
92 72
38 36
80 44
35 19
98 74
87 8
75 59
71 70
50 4
84 76
59 37
97 5
78 25
67 64
85 84
83 31
89 55
85 75
88 84
62 40
45 22
31 4
81 63
96 74
37 16
99 35
47 44
63 39
52 9
70 25
65 8
60 52
99 53
91 49
82 76
81 28
10 9
82 42
91 35
82 44
96 45
82 29
67 34
59 23
70 14
99 40
57 55
83 69
60 51
38 33
51 17
100 94
72 13
94 52
48 47
68 38
93 65
75 8
50 44
96 49
96 65
63 43
52 27
32 3
67 42
27 16
44 31
97 62
84 81
88 20
90 81
87 64
35 5
88 49
50 45
51 36
88 85
42 15
66 46
22 20
84 20
50 36
76 62
92 10
94 88
55 44
88 55
95 2
99 57
53 26
99 8
57 43
99 81
90 38
99 31
24 21
49 16
53 2
54 53
43 37
97 10
40 11
69 21
97 30
46 40
98 80
88 65
80 17
91 4
60 35
64 20
96 87
51 39
75 15
76 54
71 40
90 71
67 39
19 10
78 52
92 42
87 70
78 23
28 7
30 7
81 14
76 18
78 67
67 28
41 27
75 20
69 8
81 60
29 2
40 6
60 4
70 50
93 67
62 54
61 49
41 18
22 3
51 11
70 2
47 19
68 57
95 92
95 50
81 34
90 12
65 5
83 36
63 5
82 18
93 19
84 2
49 19
25 4
80 42
100 78
89 22
62 50
61 11
64 15
81 29
78 54
23 11
77 71
35 13
43 2
84 80
96 92
93 33
85 13
92 48
86 65
83 75
25 11
26 24
98 4
64 52
29 6
78 35
56 48
57 53
22 1
73 33
98 83
86 3
49 22
73 52
76 68
87 6
23 1
86 35
80 48
28 10
45 3
98 96
68 12
54 7
92 66
30 11
16 4
45 43
80 25
72 31
91 3
91 51
85 55
54 9
42 34
76 56
58 55
67 54
80 50
49 36
8 2
100 8
20 2
55 19
74 36
87 28
77 58
84 66
14 5
96 46
47 28
56 36
91 33
86 26
58 39
74 19
89 34
55 11
10 8
26 7
98 16
89 8
30 29
96 75
87 32
32 17
37 28
79 36
45 19
92 1
52 45
81 6
59 12
93 37
79 29
65 57
90 87
59 29
24 8
67 25
76 43
67 66
100 56
72 59
76 23
60 33
94 67
38 12
76 40
22 18
85 35
43 39
80 47
82 2
49 8
5 3
37 25
58 47
81 55
8 6
48 12
66 9
58 56
37 35
15 12
70 60
34 26
94 81
80 34
67 56
98 37
84 37
99 25
85 74
77 73
51 5
95 61
81 23
57 26
94 80
90 45
100 55
21 4
34 25
79 51
57 32
84 71
82 67
41 26
47 41
49 24
41 34
70 61
75 36
87 73
75 12
54 6
43 16
49 31
92 38
83 56
91 90
89 14
68 44
15 2
95 54
99 24
67 6
45 39
62 21
92 77
25 14
86 78
83 74
15 9
94 18
96 50
54 13
74 63
100 92
27 12
93 66
59 2
68 20
59 1
92 71
85 48
46 15
74 7
34 27
70 22
55 15
78 9
33 31
35 34
99 96
82 53
96 39
36 20
44 35
82 79
43 13
77 9
95 46
70 19
16 6
72 56
65 2
61 54
91 46
53 27
12 7
14 11
85 23
65 10
45 7
36 22
71 35
59 24
79 35
38 35
49 11
11 8
69 33
85 73
61 39
65 11
24 5
77 60
74 73
18 7
20 18
90 16
67 62
70 57
29 11
28 16
38 3
81 43
35 11
92 83
100 44
60 27
94 26
71 17
53 16
16 1
59 14
78 22
99 1
88 17
55 14
89 7
70 21
41 28
50 28
92 31
57 18
36 29
89 67
82 54
100 24
42 9
47 40
95 48
87 74
12 8
82 30
97 36
89 53
48 6
78 1
91 81
71 67
68 4
57 30
99 46
92 7
54 45
96 5
3 1
16 9
89 49
71 39
50 40
37 19
70 28
71 36
43 24
65 30
80 74
39 19
28 4
58 52
83 43
66 59
97 20
13 5
94 25
29 27
91 66
85 58
68 23
40 29
74 57
67 61
40 14
73 48
71 2
80 71
86 14
46 34
54 11
66 41
27 25
81 33
100 72
99 69
28 22
89 50
67 63
94 32
36 27
89 36
94 2
80 7
14 1
21 16
22 8
99 30
98 94
63 42
10 6
94 33
25 1
48 46
61 29
88 68
65 50
41 24
64 29
51 20
85 76
99 38
100 34
100 90
47 21
85 25
82 73
19 1
74 12
73 17
88 12
58 13
95 88
35 31
42 18
88 56
96 22
95 10
99 9
77 26
93 88
77 74
57 15
80 16
81 78
89 66
71 28
51 38
63 14
66 37
97 47
69 52
96 11
94 92
75 68
86 4
97 12
87 59
68 17
78 31
79 25
96 13
99 60
91 53
87 39
58 41
53 18
26 16
40 32
81 51
82 81
83 34
16 7
90 61
85 1
31 10
37 11
75 74
44 41
4 1
73 72
56 18
96 25
93 63
67 38
99 65
86 24
44 21
46 33
82 62
74 66
36 14
92 90
53 45
65 15
74 30
95 93
88 53
81 37
50 17
23 3
93 24
21 10
98 20
71 1
100 64
49 2
87 40
67 49
90 55
88 54
50 48
45 15
64 18
38 18
59 35
97 43
52 50
51 14
62 6
13 11
23 15
47 1
87 71
98 70
99 42
70 33
51 6
61 15
37 26
70 35
64 51
79 10
75 71
100 63
83 21
31 26
80 66
81 66
32 8
70 69
95 91
53 31
52 2
85 20
91 76
75 27
62 24
78 11
55 38
72 38
86 51
92 34
58 57
85 46
99 17
68 37
39 17
83 46
95 8
67 45
82 75
72 51
87 2
33 28
39 11
37 3
57 52
98 3
91 68
98 15
64 49
93 26
58 44
95 67
82 61
92 29
38 9
31 29
99 22
22 17
87 3
100 7
99 68
48 1
53 28
97 1
89 27
24 18
97 75
36 1
96 82
83 59
85 37
78 65
96 83
74 28
93 41
37 21
74 8
84 33
88 31
86 62
15 4
83 37
90 57
92 64
77 66
90 18
25 6
67 36
57 38
52 21
84 82
44 34
95 32
93 48
50 6
82 15
56 49
45 9
51 40
35 26
96 52
86 41
80 62
75 22
83 38
43 31
74 13
88 40
70 4
64 6
15 8
12 11
66 38
42 2
69 27
6 1
18 8
41 9
63 52
21 12
46 26
74 33
79 33
63 1
14 13
79 14
51 41
8 5
94 68
49 6
73 44
55 25
36 6
76 1
15 5
82 20
78 32
94 55
89 63
53 43
46 10
92 17
99 89
63 32
51 47
99 94
80 72
77 4
80 10
91 75
85 30
94 30
88 11
53 40
87 48
85 4
84 23
92 69
84 21
48 23
78 41
58 31
53 20
11 3
78 69
46 36
98 87
61 2
56 40
93 25
81 57
21 20
87 76
62 30
24 13
92 82
88 71
65 44
86 72
67 52
92 76
30 3
80 27
67 1
9 1
33 15
96 48
90 27
71 42
41 38
51 44
96 60
57 12
46 11
46 37
34 3
20 5
58 17
39 29
89 10
33 32
69 56
82 48
100 6
57 34
72 12
73 61
52 5
35 24
83 9
63 56
41 32
66 63
89 57
16 11
100 11
33 9
71 24
35 6
57 4
73 35
93 50
49 17
70 55
80 57
95 7
83 47
93 5
96 34
84 44
46 45
94 53
71 31
15 3
47 33
29 16
61 12
88 37
82 51
93 73
20 15
73 58
34 24
68 63
87 66
50 37
10 7
42 8
75 34
57 11
100 87
34 15
37 22
61 43
8 7
91 21
96 89
99 82
90 77
41 39
79 4
80 55
19 7
57 48
84 67
68 67
81 40
53 38
61 5
100 4
47 24
17 10
95 68
89 28
74 35
66 8
87 29
27 2
86 81
73 68
73 55
61 40
27 3
45 8
43 41
51 22
71 63
87 86
31 15
70 10
95 35
90 2
41 14
86 56
70 67
82 63
45 30
41 31
88 44
64 21
42 1
81 73
48 39
79 22
97 40
42 35
39 31
85 28
29 26
95 17
49 33
66 35
73 42
75 24
82 23
36 18
21 1
58 1
98 88
90 8
100 46
93 22
84 49
91 77
80 24
40 13
89 29
18 2
76 33
84 50
81 12
100 73
86 17
36 30
85 10
37 5
71 20
93 74
97 13
87 61
83 25
76 4
84 73
85 61
94 31
42 37
86 40
59 34
63 61
56 34
78 3
86 45
80 13
85 72
38 14
62 5
22 16
79 44
29 20
74 29
81 24
93 59
49 21
95 6
46 31
74 48
7 6
87 51
82 22
99 13
20 4
56 3
51 26
76 65
95 3
98 85
35 10
100 38
54 25
82 52
18 9
78 27
6 2
91 86
74 67
79 17
61 19
44 13
56 41
52 42
45 12
39 34
27 6
55 3
77 18
29 14
46 22
52 15
80 28
93 55
89 74
92 20
70 13
72 69
81 1
79 7
77 61
100 83
61 58
53 29
29 8
75 33
76 30
48 26
50 47
57 35
94 42
83 35
89 40
58 38
84 64
23 8
24 12
50 1
96 44
84 59
21 6
12 4
97 70
18 15
28 25
92 8
80 43
